Time,dSVENY05,dSVENY10,dTIPSY10,sp_daily,dvix,dollar_ret_pm,mps,mpu,mpu_level_lag
16-Mar-2010,-0.044200182,-0.0528001789999997,-0.0349000690000001,0.00774901483335011,-0.309999999999999,0.00689490972715844,-0.0408515579149329,-0.03065812873726,0.976851374547819
28-Apr-2010,0.0906999109999997,0.0790996550000003,0.0314999819999999,0.00644195803028769,-1.73,0.00290204719753321,-0.00288213524570527,-0.0337473177102801,1.08953896346085
23-Jun-2010,-0.0545001029999999,-0.0571999549999997,-0.002999902,-0.00298993968920058,-0.140000000000001,0.0032576172070531,0.0203736848276181,-0.00344483782469196,0.865461068413855
10-Aug-2010,-0.0709000829999999,-0.0687000750000002,-0.0883001079999999,-0.0059852811861294,0.23,-0.00309324371237514,-0.0205398496845311,-0.020621615975022,0.722205456927334
21-Sep-2010,-0.095700026,-0.107300043,-0.154099941,-0.00256731343587546,0.850000000000001,0.00932089448166537,-0.0418125077526478,-0.0462182328694269,0.710785354412281
03-Nov-2010,-0.0404000280000001,0.0408000950000003,0.0351000419999999,0.00367130673804095,-2.01,0.00563697530005458,-0.00807870794259321,-0.0338450092041831,0.615814198696173
14-Dec-2010,0.168100119,0.201900006,0.152799964,0.000910541779019169,0.0599999999999987,0.00128990285097056,0.0341276734609067,0.0212430532129739,0.830894232132783
26-Jan-2011,0.0662999149999999,0.109099865,0.057099939,0.00421202401498455,-0.949999999999999,0.00359492988015873,0.0165388190554512,0.00891435660572693,0.760409474882157
15-Mar-2011,-0.00740003599999994,-0.0376999379999998,-0.00919997699999997,-0.0112635447574503,3.19,-0.00511951174915219,0.0163404736975684,0.00680791992929897,0.687981826334057
27-Apr-2011,0.0116000180000002,0.0491998200000001,0.0616000289999999,0.00623039784124924,-0.27,0.0052232621306922,0.0146969172241228,0.00194128445351205,0.727189538175853
22-Jun-2011,0.00859999599999983,0.0159997939999998,0.046499968,-0.00648945993309713,-0.34,-0.00111988116082991,0.00167077387583659,-0.01491461705245,0.605378809045267
09-Aug-2011,-0.19100002,-0.205099945,-0.180800005,0.0463174407543656,-12.94,0.0154233557496326,-0.0453091038681427,-0.137036042395322,0.637175900952003
21-Sep-2011,0.018000007,-0.083699942,-0.0308,-0.0298309950357503,4.46,-0.0163594295298867,0.054974671641757,-0.00104938004458899,0.582217543693939
02-Nov-2011,-0.010699987,0.0150001049999999,-0.020200001,0.0159763632135936,-2.03,0.00170659687527153,0.00196853633054117,-0.025603891620997,0.686785218601386
13-Dec-2011,-0.028399944,-0.0809998510000001,-0.0537,-0.00872395364282852,-0.260000000000002,-0.00896678933213362,0.0215674996851604,0.000372624862822968,0.727306579109063
